;texts;labels
628;fix small bug linear solver packag defin compil error due auto ptr includ properli case ;1
629;fix dumb bug vow compil even simpl futur chang commit ;1
630;fix bug sync prevent newli creat element right node pointer ;1
631;fix dumb bug mani node also gave quit headach infinit element second order convert work fine ;1
632;fix slight bug sometim prevent last entri bin gener histogram term real regardless datatyp vector also behavior correct errorvector ;1
633;fix get dof indic first variabl bug comput constraint ;1
634;thank steffen fix fierc bug inff work add yet anoth small pure virtual member febas exist ;1
635;fix look indic first variabl bug ;1
636;reorder multipl inherit work around icc bug ;1
637;fix bug order tetrahedr gaussian quadratur ;1
638;fix bug tetrahedr order gauss rule thank luca ;1
639;fix cut past assert bug ;1
640;fix cut past bug assert ;1
641;fix bug laspackvector assign oper initi ;1
642;fix bug laspackvector assign oper initi ;1
643;fix bug gener gauss lobatto grid edg element ;1
644;fix bug solut project caus vector project parallel distribut vector regardless initi distribut caus problem current local solut local vector project sinc improperli project parallel vector introduc bug week ago system rewrit ;1
645;apolog bug previou commit respons sack ;1
646;fix small bug didnt print newlin tecplot output ;1
647;fix bug subdomain restrict variabl may complet number parallel ;1
648;fix bug incorrectli warn dof constrain fact ;1
649;fix bug gnuplot allow correct plot multipl variabl ;1
650;fix bug libmesh copi argc argv instead take refer ;1
651;fix bug error vector return vector zero ;1
652;fix cut past bug ;1
653;fix bug assign end iter begin contain ;1
654;fix bug systembas reinit occur enabl complex ;1
655;forgot alloc memori copi bug fix ;1
656;fix bug prevent coarsen mean stddev flag routin ;1
657;assert fix stupid serial bug ;1
658;fix bug node number refer element ;1
659;fix bug exodusii triangl support ;1
660;fix tri doubl add ghost child element bug ;1
661;fix bug never compil ;1
662;fix bug write zero length vector xda ;1
663;fix bug inff invers map concern rang ;1
664;avoid mismatch contain size bug ;1
665;rboomit chang fix bug rbconstructionbas gener train paramet determinist ;1
666;fix compat bug petscreal long doubl ;1
667;fix bug write gmv file without solut cell center data ;1
668;fix foolish bug famili tree neighbor function ;1
669;fix bug occur infinit element origin given ;1
670;fix bug hex embed matrix ;1
671;fix subact neighbor set bug ;1
672;fix bug tri implement ;1
673;fix loss precis ascii bug ;1
674;fix index bug parallel consist code ;1
675;fix bug plot coarsen element ;1
676;fix stupid index bug affin map ;1
677;fix overwrit zero bug ;1
678;fix vector buffer overflow bug ;1
679;fix miss argument name bug sorri ;1
680;fix one bug simultan calcul multipl error ;1
681;fix stupid object share cach node bug ;1
682;fix depend argument bug ;1
683;fix shame bug previou commit ;1
684;fix bug node elem map comput ;1
685;fix bug broadcast mesh read adapt mesh parallel ;1
686;fix bug parallel mesh meta data broadcast ;1
687;fix bug dofobject allow one system ;1
688;fix doc bug ;1
689;fix bug affin map ;1
690;fix request bug make node parallel consist ;1
691;fix parallel local bug ;1
692;fix bug prevent dphidxidzeta map ever comput ;1
693;fix stupid bug tetgenio ;1
694;fix dof index bug ;1
695;need ifdef sinc vtkunstructuredgrid forward declar use pointer fix bug case vtk support ;1
696;alreadi fix first bug ;1
697;fix bug edg flip ;1
698;bug fix qoiset exampl ;1
699;fix parallel bug ;1
700;fix possibl miscach bug ;1
701;fix bug log logic ;1
702;small bug fix pthread ;1
703;bug fix dgfemcontext ;1
704;fix corner case weird hang node behavior parallel bug ;1
705;fix segfault possibl cach bug ;1
706;fix nasti long stand index bug shape second deriv lagrang lagrang element ;1
707;ugli solut bug parallel execut ;1
708;fix extrus boundari bug extrus distribut mesh ;1
709;fix potenti albeit unlik bug cach see also ;1
710;add workaround gcc misoptim bug ;1
711;fix potenti bug cach ;1
712;fix overzeal gcc possibl uniniti variabl warn ;1
713;fix linker error use intel oprofil mode new point test code seem want map option link even obvious still call ;1
714;minor fix log behavior build inf elem method meshdata also unv file transfer whole header one chunk also tri make meshdata unv bit idiot proof use quit often right ;1
715;bugfix arbitrari function project onto hermit space zero mix partial deriv base degre freedom ;1
716;bugfix estim error differ per variabl error norm type ;1
717;fix transient write vtk default fall back gmv vtk avail use stringstream instead sprintf ;1
718;fix unus paramet warn found new flag ;1
719;fix femsystem user forc numer jacobian calcul updat adjoint test thought commit awhil ago ;1
720;fix liter parallelmesh corner case need make sure everi processor element support degre freedom node know constraint affect trigger dirichlet constraint parallelmesh load balanc suspect could affect plain amr constraint system load balanc circumst ;1
721;add magic header constant rang pack routin elem node one result bug fix node pack come ;1
722;use libmesh enabl constraint code care gener constraint fix coupl badli nest ifdef could fail odd configur option combin ;1
723;fix norm calcul correct complex number use size new comparetyp oper make ifdef use complex special case unnecessari ;1
724;fix base boyc griffith patch boundari calcul shape depend quadratur rule user specifi point set ;1
725;fix overzeal assert dbg mode effici improv opt mode element dof free non vertex node linear hierarch quad ;1
726;fix parallelmesh select case mix fix mesh select element ;1
727;fix vector valu feinterfac shape templat left templat header keep cleaner ;1
728;fix qoiset iter definit add qoiset begin provid iter ;1
729;fix templat femcontext method user manual specifi overload version use ;1
730;fix iter count report maximum iter count reach ;1
731;better fix perflog thread interact alreadi right thing time user manual disabl log reenabl ;1
732;bugfix remov redund variabl ;1
733;rboomit chang anoth small fix regard complex valu one affect anyth sinc inner product matrix use complex mode moment ;1
734;remov one redund activ test previou bugfix ;1
735;remov unnecessari tellg seekg getpot skip whitespac seem fix weird behavior appl clang compil ;1
736;inlin perform critic method dofobject write gmv need ifndef enabl infinit element fix build disabl option ;1
737;accident made last commit older checkout new commun part refactor separ namespac compat fix ;1
738;fix mpi openmpi start complain deprec mpi function ;1
739;fix overzeal assert david andr caught processor dof last dof index end uint max ;1
740;fix gcc like zero element array access empti array src util xdr cxx ;1
741;abl test libmesh petsc petsc version less line decent thing enabl hope fix unbreak disabl petsc build ;1
742;fix initi addit serial vector fix disabl ghost transientsystem regress ;1
743;fix bug affect interact multipl period boundari period boundari hang node ;1
744;hope final fix tricki call systembas clear delet equationsystem paramet desir read ;1
745;bugfix set awar optim patch growth ;1
746;fix processor set subact element adapt coarsen parallelmesh still work least need dofobject commun get ;1
747;fix cut past bug caus constrain dof multipli ;1
748;bugfix merg null non null couplingmatrix ;1
749;bugfix merg null non null couplingmatrix ;1
750;check fix internet explor abl handl titl imag word wrap ;1
751;fix node renumb add ghost element synchron ;1
752;david knezev patch fix error serialmesh read file lower dimension boundari info element ;1
753;fix miss overrid warn elem loos bound box ;1
754;copi constructor bugfix extra assert parallelmesh ;1
755;fix trilino must disabigu word int long long ;1
756;bug fix set parent processor turn repartit definit got parallelmesh work amr without repartit ;1
757;bugfix dof type unsign int config ;1
758;fix makefil libmesh dir undefin case modern libmesh compil option env name ;1
759;bugfix send list construct adapt mesh extra hang dof element ;1
760;bugfix new string enum macro ;1
761;fix buggi suppos temporari mesh serial replac meshseri ;1
762;flag fix implicit warn dbg dvl compil ;1
763;fix run time problem pre alloc enough matrix storag discontinu element ;1
764;fix remain use deprec point size ifem code ;1
765;fix meshmodif distort meshmodif scale parallelmesh ;1
766;bug fix read uniqu xda xdr determin encod file libmesh configur ;1
767;bugfix boyc griffith cach new edg reinit ;1
768;bugfix element ident error case actual happen ;1
769;fix elem key hide warn infinit elem ;1
770;bugfix robert weidlich tensor assign ;1
771;fix broken libtool script instal data hook command ;1
772;fix avoid incorrect cach non shape need reinit element ;1
773;bugfix semiverifi non commworld commun ;1
774;higher degre hierarch shape function bugfix infinit element ;1
775;fix ignor parent error bug switch nelem target return valu much stringent test ;1
776;petscdiffsolv fix solut vector lock issu sne solv ;1
777;restor inadvert delet last point locat bugfix ;1
778;better fix real complex distributedvector min max ;1
779;bugfix flag non contigu mesh ;1
780;fix nan hierarch shape function triangl vertic ;1
781;use libtool make common well seem help fix moos issu ;1
782;bugfix point valu gradient hessian ;1
783;bugfix adjoint dirichlet boundari resiz ;1
784;bugfix recent ostreamproxi chang ;1
785;fix coupl issu found unit test tri ;1
786;bugfix subdivis support ;1
787;chang base lorenzo botti fix bug side integr adapt refin ;1
788;fix indent issu found emac ;1
789;bugfix aleksej saushev non portabl test ;1
790;bugfix xdr non bit dof type ;1
791;fix api chang make meshbas point locat thread safe ;1
792;bugfix adjoint adapt refin ;1
793;bugfix adjoint adapt refin ;1
794;bugfix adapt refin element ;1
795;dirichlet bugfix refin mesh ;1
796;dirichlet bugfix refin mesh ;1
797;move meshrefin method better fit meshtool meshcommun fix disabl amr case ;1
798;bugfix exampl null case ;1
799;bugfix debug verifi jacobian case ;1
800;bugfix project element ;1
801;bugfix configur time name conflict mpich ;1
802;bugfix broken hermit ;1
803;bugfix parallel consist code ;1
804;bugfix comput multipl error case ;1
805;quad loos bound box bugfix ;1
806;minor bugfix ;1
807;bugfix hermit ;1
808;bugfix hermit ;1
809;fix david andr wrappedfunct return scalar compon ;1
810;bugfix interior interpol ;1
811;enabl bugfix ;1
812;laspackvector scale bugfix ;1
813;bugfix adjoint alreadi solv init ;1
814;bugfix disabl exodusii build ;1
815;patchrecoverye bugfix manav bhatia ;1
816;bugfix partition saniti check ;1
817;bugfix real doubl ;1
818;bugfix enabl singleprecis ;1
819;move parallel vector handl system project vector fix hang dof second order geometr element bug ;1
