;texts;labels
2496;version chang dev document regener accordingli ;0
2497;merg branch develop github com mdanalysi mdanalysi develop ;0
2498;merg pull request mdanalysi featur wrap ;0
2499;wrap method atomgroup ;0
2500;tidi topolog relat thing ;0
2501;chang url sphinx doc googl code github ;0
2502;regener onlin doc new url ;0
2503;googl code link cleanup ;0
2504;replac old mdanalysi webpag url new post github webpag url mda packag file end ;0
2505;move github updat top level inform ;0
2506;remov applic ;0
2507;merg branch master develop ;0
2508;updat top level readm top level licens ;0
2509;updat top level readm ;0
2510;regener html doc sphinx ;0
2511;topolog doc clean extens ;0
2512;new mdanalysistest core util assert nowarn function ;0
2513;remov top level import timeseri ;0
2514;mention option full depend doc ;0
2515;remov condit skip test scipi matplotlib miss ;0
2516;clean trr properti control code ;0
2517;merg branch develop http code googl com mdanalysi develop ;0
2518;improv hbond doc ;0
2519;applic rotamerconvolvemd write licenc start ;0
2520;applic rotamerconvolv releas ;0
2521;merg branch develop http code googl com mdanalysi develop ;0
2522;provid assert allclos numpi numpi test util ;0
2523;new author onlin doc ;0
2524;version updat doc regener ;0
2525;merg remot track branch richard develop develop ;0
2526;duplic line select rst remov ;0
2527;robust bond ident test ;0
2528;correct document file ;0
2529;testpsf bond test bond ident chang test ;0
2530;merg branch develop http code googl com mdanalysi develop ;0
2531;trr timestep constructor accept kwarg timestep constructor alreadi ;0
2532;trr document updat ;0
2533;start version ;0
2534;merg pull request mdanalysi issu gro resid truncat ;0
2535;scipi matplotlib import top analysi ;0
2536;make scipi matplotlib full depend ;0
2537;add deprec warn api chang ;0
2538;explicitli defin hash group ;0
2539;merg pull request mdanalysi issu group hash ;0
2540;merg pull request mdanalysi issu int type ;0
2541;deprec dcdreader correl ;0
2542;merg pull request mdanalysi start ;0
2543;lib util ltruncat integ ;0
2544;work make index array use intp ;0
2545;relax test symmetri test due lower precis bit ;0
2546;use correct int type ;1
2547;updat conda badg ;0
2548;chang definit test ;0
2549;merg changelog ;0
2550;initi xdna plugin ;0
2551;updat nuclic acid select nuclinfo ;0
2552;doc hole parallel ;0
2553;holetraj read orderparamet file sequenc ;0
2554;hole save profil pickl ;0
2555;merg branch develop http code googl com mdanalysi develop ;0
2556;hole analysi holetraj take mdanalysi univers ;0
2557;updat changelog ;0
2558;merg branch releas develop ;0
2559;merg branch releas develop ;0
2560;version bump devel ;0
2561;hole analysi plot profil famili ;0
2562;hole analysi ;0
2563;new util function realpath ;0
2564;hole analysi ;0
2565;merg branch releas ;0
2566;remov develop insid changelog ;0
2567;merg branch releas ;0
2568;merg branch develop luka hole ;0
2569;regener html doc hole parallel ;0
2570;merg branch develop pytprpars ;0
2571;merg branch luka hole develop ;0
2572;merg branch develop http code googl com mdanalysi develop ;0
2573;remov gmxv tpr differ version tpr file test work ;0
2574;print header function tprparser print tpr header info pars ;0
2575;tprparser work tpr version ;0
2576;gmxv tpr ;0
2577;zhuyi xue changelog author ;0
2578;tprparser mdanalysi topolog init ;0
2579;imporov segment name make gener ;0
2580;tpr support mdanalysi topolog init ;0
2581;written tprparser tpx version ;0
2582;regener onlin doc ;0
2583;updat nucleic acid select definit ;0
2584;aspher shapeparamet addit ;0
2585;regener onlin doc ;0
2586;rest doc better referenc qcp align ;0
2587;docum regener ;0
2588;mdanalysistest egg info gitignor ;0
2589;html doc regener doc correct mistak ;0
2590;merg branch develop http code googl com mdanalysi develop ;0
2591;unit test atom posit atomgroup posit ;0
2592;updat posit properti ;0
2593;use null vector non period empti unit cell gromac trajectori ;0
2594;delet testsuit mdanalysistest egg info ;0
2595;regener onlin doc new amber reader omit lammp pdb extens ;0
2596;analysi hbond alway initi dict updat select empti avoid problem donor lookup tabl byindex byre ;0
2597;merg remot track branch lukasgrossar develop issu develop ;0
2598;hbond remov doubl cov doc improv ;0
2599;hbond analysi use tupl directli key ;0
2600;merg branch develop issu develop ;0
2601;merg orbeckst hbond luka grossar develop branch ;0
2602;implement count time hydrogenbondanalysi ;0
2603;remov cho eam resnam recogn protein ;0
2604;chang accomod switch multipl avail forc field ;0
2605;built tabl valu glycam forc field default tupl yet updat ;0
2606;posit veloc atomgroup doc test ;0
2607;regener onlin doc chang atomgroup ;0
2608;remov experiment atomgroup moveto ;0
2609;remov experiment moveto method changelog done previous ;0
2610;merg branch develop http code googl com mdanalysi develop ;0
2611;doc toppars ;0
2612;merg origin develop local develop ;0
2613;addit nuclinfo testcas ;0
2614;merg branch develop http code googl com mdanalysi develop ;0
2615;updat nuclinfo ;0
2616;addit nucleic acid analysi ;0
2617;regener onlin doc remov moveto gener nicer ;0
2618;updat changelog ;0
2619;hbondanalysi use new standard slice ;0
2620;trajectori api partial implement reader getitem ;0
2621;note netcdf instal project releas date ;0
2622;deal changelog conflict resolut ;0
2623;remov test moveto ;0
2624;merg remot track branch alfr tprparser pytprpars ;0
2625;rest updat chang versionad ;0
2626;doc improv mdanalysi analysi distanc also use log ;0
2627;simpl convert float function math doc util ;0
2628;remov mdanalysi util use ;0
2629;move util lamppspars topolog ;0
2630;merg branch develop featur xtcindex ;0
2631;immedi close tempfil mkstemp ;0
2632;test case close tempfil mkstemp ;0
2633;resolv changelog conflict ;0
2634;merg develop featur branch ;0
2635;merg manel updat ;0
2636;compli libxdr relat unit test ;0
2637;merg branch develop http code googl com mdanalysi develop ;0
2638;clean debug print ;0
2639;updat changelog xtc index enhac manuel nuno melo author list ;0
2640;merg remot track branch manuelxtc master featur xtcindex ;0
2641;sphinx intersphinx link extens ;0
2642;updat nuclicinfo select specif function select remov nucleicxt ;0
2643;merg branch develop http code googl com mdanalysi develop ;0
2644;extend bond guess ;0
2645;element mass tabl ;0
2646;implement trjreader function save offset load offset ;0
2647;setup script updat includ tpr pars machineri testsuit data ;0
2648;featur xtc merg develop ;0
2649;regener html doc sphinx ;0
2650;doc updat rest ;0
2651;rmsd analysi comput addit group ;0
2652;merg branch pytprpars develop ;0
2653;merg remot track branch alfr tprparser pytprpars ;0
2654;tprparser store bond list tupl list list ;0
2655;tprparser collect support version tupl set support version doc ;0
2656;merg remot track branch alfr tprparser pytprpars ;0
2657;gmx tpr testcas also updat correspond info testsuit mdanalysistest datafil testsuit mdanalysistest test tprparser ;0
2658;ignor lele file gitignor ;0
2659;increas speed twice separ namedtupl call tpr util tpr obj especi atom atom function ;0
2660;data tpr gmx tpr prepar test ;0
2661;applic librari ;0
2662;trim comment tprparser ;0
2663;remov redund line tpr util ;0
2664;zhuyi xue author rest doc ;0
2665;rebuilt doc tprparser ;0
2666;merg branch develop pytprpars ;0
2667;version number chang document regener sebastien buchoux contributor changelog ;0
2668;updat manifest includ script ;0
2669;version number bump ;0
2670;merg branch code clean develop ;0
2671;empti commit save state psfgen addit ;0
2672;merg develop pytprpars ;0
2673;updat author copyright readm ;0
2674;logger report mdanalysi version start ;0
2675;merg branch develop http code googl com mdanalysi develop ;0
2676;merg branch xdrfile updat develop ;0
2677;libxdrfil updat ;0
2678;leafletfind use asunivers ;0
2679;updat sphinx conf ;0
2680;updat changelog ;0
2681;version number chang dev ;0
2682;updat changelog ;0
2683;merg remot track branch alfr tprparser pytprpars ;0
2684;boilerpl doc coordin topolog reader ;0
2685;tprparser reorgan integr ;0
2686;merg develop pytprpars featur branch ;0
2687;hole analysi cpoint keyword select hole algorithm ;0
2688;updat link summari txt pypi ;0
2689;merg branch develop http code googl com mdanalysi develop ;0
2690;hole analysi min radiu method made label plot configur ;0
2691;merg branch develop http code googl com mdanalysi develop ;0
2692;dihedr calcul separ function ;0
2693;merg featur trr sub branch add sub arg trrreader ;0
2694;merg featur trr sub branch add sub arg trrreader ;0
2695;merg branch develop http code googl com mdanalysi develop ;0
2696;remov non function timeseri principleaxi ;0
2697;improv document waterdipol time seri ;0
2698;mdanalysi analysi densiti updat doc ;0
2699;creat tag releas ;0
2700;releas increas version number ;0
2701;rest doc top init canon licenc blurb header ;0
2702;updat group ;0
2703;document implicit select ;0
2704;merg pull request mdanalysi issu implicit doc ;0
2705;allow pickl dcdfile ;0
2706;abstract traj dict object traj reader asv benchmark reduc code duplic test ;0
2707;tri except import traj reader benchmark group format type enhanc commit hash histori sampl old new featur ;0
2708;allow pickl xdr trajectori reader ;0
2709;merg pull request mdanalysi use ssl url ;0
2710;remov stopiter gener ;0
2711;chang link doc comment ssl encrypt site ;0
2712;triclin cell ;0
2713;merg pull request camm periodickdtre ;0
2714;acknowledg parval ;0
2715;return empti list neighbor found ;0
2716;test triclin box ;0
2717;transform fraction real also accept singl vector ;0
2718;updat group ;0
2719;merg pull request mdanalysi asv traj stride ;0
2720;keep offset xdr reopen ;0
2721;test ;0
2722;gsdparser set atom name ;0
2723;wrote docstr gsdparser ;0
2724;author updat changelog ;0
2725;wrote docstr gsdreader ;0
2726;exampl gsd contain frame ;0
2727;gsd trajectori parser check consist number atom ;0
2728;new testsuit gsd trajectori topolog ;0
2729;remov debug code ;0
2730;remov debug code comment ;0
2731;new gsd trajectori parser ;0
2732;open gsd file context manag ;0
2733;gsdparser ;0
2734;tst asv benchmark test simpl select atom select ;0
2735;improv perform pktdree ;0
2736;remov spuriou static function declar readdcd ;0
2737;fixup warn ;0
2738;merg pull request mdanalysi remov yield test ;0
2739;libxdrfil xtc trr doc updat cleanup ;0
2740;use valueerror shape check center point ;0
2741;use distanc box check initi ;0
2742;debug insert addit index ;0
2743;entri author changelog ;0
2744;use distanc appli pbc distanc check array ;0
2745;add assert timestep equal ;0
2746;replac yield base test ;0
2747;use six move rang ;0
2748;clean pkdtree sourc ;0
2749;amend atomneighborsearch docstr ;0
2750;unit test periodickdtre search ;0
2751;test find center ;0
2752;sourc test ;0
2753;merg pull request utkbans coord trz ;0
2754;merg pull request utkbans coord null ;0
2755;use assert place assert equal ;0
2756;use runtimeerror coordin set ;0
2757;drop usag assert array ;0
2758;updat adress networkx doc doc ;0
2759;refactor search method gain speed ;0
2760;remov remain test gener core test group ;0
2761;remov test gener core test group testgroupsl ;0
2762;replac assert plain assert ;0
2763;ban yield ;0
2764;anoth commit anoth yield gone ;0
2765;remov yield test ;0
2766;replac yield test fixtur ;0
2767;extend search triclin system ;0
2768;merg pull request utkbans tprparser ;0
2769;renam tpr test detect ;0
2770;remov need filenam fixtur ;0
2771;use fixtur parametr instead individu class ;0
2772;merg pull request utkbans coord xdr ;0
2773;forgot sort list indic ;0
2774;parameter test ;0
2775;gsdparser set resid resnam atom ;0
2776;remov print statement gsdparser ;0
2777;correct appli pbc triclin system ;0
2778;merg pull request mdanalysi issu travisfix ;0
2779;remov tab ;0
2780;tri travi latest imag ;0
2781;merg pull request rcortini gsdparser featur ;0
2782;merg branch develop gsdparser featur ;0
2783;merg pull request sseyler issu psatest ;0
2784;merg branch develop issu psatest ;0
2785;workaround travi travi ;0
2786;better warn messag hydrogenbond analysi ;0
2787;gsd file testsuit setup ;0
2788;merg branch develop gsdparser featur ;0
2789;gsd depend ;0
2790;tst mdanalysi analysi leaflet asv benchmark ;0
2791;merg pull request mdanalysi issu restrict setattr ;0
2792;updat univers add topologyattr docstr ;0
2793;revert chang bond topologyattr ;0
2794;tst show link commit github asv report ;0
2795;merg pull request mdanalysi issu macbuildfail ;0
2796;updat changelog correct inform ;0
2797;allow osx build fail ;0
2798;doc regener libxdrfil gener doc file git ;0
2799;regener file ;0
2800;updat conda recip releas ;0
2801;merg branch develop ;0
2802;bump version releas ;0
2803;allow construct minim univers also topolog less coord load ;0
2804;merg pull request jmborr spheric token pkdtree ;0
2805;made test waterdynam robust ;0
2806;tst first draft psa modul asv benchmark ;0
2807;ref refactor box period definit ;0
2808;updat changelog ;0
2809;write deprec test ;0
2810;chang format order timeseri method ;0
2811;water bridg analysi ;0
2812;tst asv benchmark analysi ;0
2813;clarifi group topologyattrcontain subclass ;0
2814;changelog attribut set chang ;0
2815;clarifi uag upadt procedur ;0
2816;renam topologyattrcontain singular group ;0
2817;merg pull request jmborr test pkdtree ;0
2818;test neighbor search ;0
2819;skip implement test ;0
2820;compil arg ;0
2821;test attribut set ;0
2822;enabl pkdtree atom select test ;0
2823;allow failur numpi dev build ;0
2824;updat changelog ;0
2825;pep chang ;0
2826;make api pkdtree gener updat doc ;0
2827;merg branch develop gsdparser featur ;0
2828;space function parenthes gsd parser ;0
2829;sever new test gsd trajectori parser ;0
2830;test absenc imag box center point ;0
2831;new test gsd frame number ;0
2832;chang setattr whitelist per class share ;0
2833;fixup ;0
2834;simplifi setattr across compon group ;0
2835;select string unicod ;0
2836;explan gen initi valu ;0
2837;exampl add topologyattr ;0
2838;asv geometr select benchmark ;0
2839;use correct loop counter ;0
2840;remov segment whitelist ;0
2841;tst asv benchmark analysi distanc ;0
2842;merg pull request sobuelow develop ;0
2843;topologyattr regist upon definiton ;0
2844;merg branch develop develop ;0
2845;merg branch develop develop ;0
2846;test univers add topologyattr ;0
2847;remov testcas usag test univers ;0
2848;add topologyattribut string ;0
2849;speed rotat ;0
2850;remov yield base test ;0
2851;use minim version seaborn ;0
2852;chang except rais lib util get weight ;0
2853;improv doc libdcd dcd ;0
2854;updat libdcd ;0
2855;merg pull request mdanalysi scipi ncdf debug ;0
2856;delet useless file ;0
2857;shift analysi pytest list ;0
2858;remov bundl lib netcdf ;0
2859;use netcdf read amber netcdf netcdf write ;0
2860;scipi netcdf lib netcdf fallback amber reader writer ;0
2861;add libdcd rst doc ;0
2862;add except name libdcd doc ;0
2863;uniformli use xyz refer coordin libdcd ;0
2864;add inform charm bitfield ;0
2865;prefer use format string interpol ;0
2866;add random unit cell test test dcd ;0
2867;fixup changelog setup rebas clean ;0
2868;delet old file ;0
2869;use assert array equal ;0
2870;avoid copi dcd writer ;0
2871;remov mda nosetest ;0
2872;modifi changelog ;0
2873;add python travi ;0
2874;convert libmdaxdr test ;0
2875;updat readm remov ;0
2876;open mode default ;0
2877;remov unmaintain virtual machin repositori ;0
2878;add explicit byte encod amber netcdf file ;0
2879;merg pull request mdanalysi anyopen ;0
2880;anyopen mode ;0
2881;merg pull request mdanalysi test dep ;0
2882;merg pull request mdanalysi dcd cython rebas ;0
2883;instal hypothesi test setup ;0
2884;updat licens header ;0
2885;improv unitcel decod ;0
2886;chang use nsavc write ;0
2887;refactor libdcd header api ;0
2888;remov plan deprec ;0
2889;remov timeseriescollect ;0
2890;updat version number ;0
2891;fix changelog ;0
2892;support order readfram ;0
2893;remov dcd timestep api test ;0
2894;use timeseri ;0
2895;reactiv hypothesi test ;0
2896;gener clean ;0
2897;add hypothesi travi test ;0
2898;dcd header improv ;0
2899;move unitcel handl libdcd dcdreader ;0
2900;remov old modul setup ;0
2901;add header properti ;0
2902;remov duplic test ;0
2903;remov old dcd reader ;0
2904;improv unit handl ;0
2905;start work new dcd reader ;0
2906;deactiv correl test ;0
2907;allow subset read readfram ;0
2908;speed ;0
2909;add doc ;0
2910;remov condit skip test scipi matplotlib miss ;0
2911;remov useless file ;0
2912;merg pull request mdanalysi issu analysi dep ;0
2913;minor clean ;0
2914;add new timeseri test test dcd ;0
2915;add readfram test ;0
2916;reorder test ;0
2917;yapifi dcd ;0
2918;copi timestep ;0
2919;updat libdcd dcdreader doc ;0
2920;scipi matplotlib import top analysi ;0
2921;make scipi matplotlib full depend ;0
2922;dcd test improv ;0
2923;enh earli work asv benchmark suit mda ;0
2924;updat changelog ;0
2925;add commit someth stage ;0
2926;merg pull request utkbans pytest analysi ;0
2927;updat txyz doc ;0
2928;doc changelog ;0
2929;tinker topolog reader ;0
2930;tinker testfil ;0
2931;move assert loop ;0
2932;merg pull request utkbans str ;0
2933;merg pull request utkbans xpdb ;0
2934;merg pull request utkbans xyz ;0
2935;rmsd groupselect superimpos ;0
2936;improv doc analysi ;0
2937;undo parametr ;0
2938;initi work ;0
2939;merg pull request utkbans pdb ;0
2940;merg pull request utkbans topolog laamp ;0
2941;doc disabl travi button doc menu ;0
2942;merg pull request utkbans topolog ;0
2943;merg pull request mdanalysi note python packag ;0
2944;tinker coordin reader ;0
2945;rst stub tinker ;0
2946;get rid attr ;0
2947;document tinker file format ;0
2948;doc improv rmsd rmsf ;0
2949;add lib util get weight atom weight function ;0
2950;updat txyz ;0
2951;updat txyzpars ;0
2952;analysi psa remov deprec mass weight ;0
2953;analysi align clean import doc ;0
2954;analysi align remov deprec mass weight ;0
2955;drop testcas inherit ;0
2956;updat init ;0
2957;merg pull request utkbans topolog gro ;0
2958;merg pull request utkbans mol ;0
2959;merg pull request utkbans pqr ;0
2960;improv handl weight analysi ;0
2961;analysi remov deprec mass weight doc improv ;0
2962;rel import tinker coordin reader topolog parser ;0
2963;add note mock python remov ;0
2964;tst speed gnm test ;0
2965;maint yapf gnm ;0
2966;tst test deprec warn ;0
2967;gener clean travi yml ;0
2968;merg pull request mdanalysi issu ;0
2969;docstr psanalysi cluster dist mat kwarg ;0
2970;python build matrix ;0
2971;merg pull request utkbans nose ;0
2972;remov parsernotfound ;0
2973;new test hausdorff pair frame pair analysi pair analysi also give distanc matrix ;0
2974;two test hausdorff neighbor distanc ;0
2975;new name avg hausdorff test revert back old test name test asymmetr weight ;0
2976;chang test name test asymmetr weight test asymmetr wavg weight test asymmetr avg weight need diff name test ;0
2977;refactor pca test ;0
2978;print slowest test ;0
2979;prevent test litter ;0
2980;drop comment run test nose ;0
2981;remov mda nosetest nose plugin ;0
2982;skip hole osx ;0
2983;coveral dep list ;0
2984;merg pull request mdanalysi pybuild ;0
2985;add molnum topolog attribut tpr parser ;0
2986;maint simplifi neighbor search algorithm ;0
2987;gnm speed ;0
2988;drop nose ;0
2989;remov occur dec ;0
2990;address review molnum ;0
2991;test ;0
2992;add ncdf format reader ;0
2993;tst remov scipi specif info asv json file ;0
2994;maint refactor word pep chang ;0
2995;get rid assert rais ;0
2996;tst traj reader stride asv test ;0
2997;doc mda asv doc ;0
2998;merg pull request mdanalysi asv bench simplifi ;0
2999;replac deprec logger warn ;0
3000;xtc trr relat doc updat cleanup ;0
3001;doc updat ;0
3002;biopython requir updat changelog ;0
3003;test triclin lammp data ;0
3004;test lammp topolog ;0
3005;split lammp data test file ;0
3006;updat lammp data read ;0
3007;merg pull request mdanalysi issu ;0
3008;merg pull request mdanalysi issu ;0
3009;document select backend distanc calcul ;0
3010;remov lib parallel distanc ;0
3011;test openmp declar ;0
3012;flag indic openmp use cython submodul ;0
3013;merg pull request mdanalysi scipi ncdf precis ;0
3014;merg pull request mdanalysi featur selectparallel ;0
3015;small modif distanc calc backend select ;0
3016;remov numpi pxd replac cimport numpi ;0
3017;merg pull request mdanalysi issu ;0
3018;enabl select serial openmp distanc function ;0
3019;psa citat doi link refer list ;0
3020;finish improv lammp data pars ;0
3021;chang dimens place ;0
3022;remov stray line ;0
3023;use cython compil cython file ;0
3024;merg pull request kain cython ;0
3025;finalis chang analysi rdf analysi polym ;1
3026;merg pull request hainm issu ;0
3027;use context ;0
3028;merg branch develop http github com mdanalysi mdanalysi develop ;0
3029;merg pull request mdanalysi issu analysi test ;0
3030;includ analysi test mdanalysistest ;0
3031;test analysisbas ;0
3032;merg branch develop featur polym ;0
3033;basic test interrdf ;0
3034;merg pull request mdanalysi issu ;0
3035;merg pull request mdanalysi featur betterdata ;0
3036;merg pull request sseyler develop ;0
3037;tweak psa citat ;0
3038;add zerodivisionerror except waterorientationrelax class ;0
3039;add new writer test ;0
3040;libxdrfil doc exdr symbol ;0
3041;bond back core select ;0
3042;test prop select ;0
3043;remov unus compositeselect ;0
3044;test point select ;0
3045;merg pull request mdanalysi issu ;0
3046;test ;0
3047;chang basereadertest check typeerror ;0
3048;rais typeerror write given timestep ;0
3049;chang timestep test use float ;0
3050;move timestep test new structur ;0
3051;merg pull request mdanalysi singl base reader test ;0
3052;add assert timestep almost equal ;0
3053;analysi rdf interrdf ;0
3054;merg branch develop featur polym ;0
3055;add test file test packag ;0
3056;convert xyz format test new test class ;0
3057;merg pull request mdanalysi test tidyup ;0
3058;remov unus select init ;0
3059;chainread properli comput time ;0
3060;remov unus associ featur select ;0
3061;merg pull request kain new test ;0
3062;merg pull request kain convert dimenson place ;0
3063;merg pull request mdanalysi issu ;0
3064;merg pull request mdanalysi issu ;0
3065;distanc select test triclin box ;0
3066;merg pull request mdanalysi issu ;0
3067;merg pull request kain natom kwarg ;0
3068;add test contain format ;0
3069;rework spheric select effici ;0
3070;test byre ;0
3071;remov repr core select ;0
3072;test select ;0
3073;remov unus bitwis oper select ;0
3074;warn bondedselect without bond ;0
3075;test bond select ;0
3076;chang find regex ;0
3077;merg pull request jbarnoud issu ;0
3078;merg pull request kain fix cython modul ;0
3079;merg branch develop issu pdbwrite ;0
3080;migrat string format ;0
3081;merg pull request mdanalysi issu registerread ;0
3082;fixup follow review ;1
3083;merg pull request mdanalysi issu toponlyselect ;0
3084;rewrot coordin core doc ;0
3085;merg pull request mdanalysi issu molwritefix ;0
3086;refactor mol encod slightli ;0
3087;merg pull request mdanalysi balasubra balasubra issu ;0
3088;remov superflu analysi densiti densiti trajectori ;0
3089;enabl slice trajectori densiti univers ;0
3090;test densiti calcul dynam select ;0
3091;balasubra author ;0
3092;merg pull request mdanalysi featur helan tlc ;0
3093;merg pull request mdanalysi featur remov ezinstal ;0
3094;remov easi instal setup mdanalysistest ;0
3095;merg pull request jbarnoud issu format redo ;0
3096;remov semicolon cython sourc file ;0
3097;merg pull request kain forc cython ;0
3098;merg pull request jbarnoud issu precis test helen ;0
3099;provid assert case numpi test pass ;0
3100;bump version ;0
3101;prepar releas ;0
3102;creat tag releas ;0
3103;note unittest run ;0
3104;releas bump version clean changelog remov experiment hbond ;0
3105;creat branch releas ;0
3106;finalis testsuit chang releas ;1
3107;remov test check openmp use ;0
3108;merg pull request jbarnoud add six requir ;0
3109;add six requir ;0
3110;finalis chang releas ;0
3111;merg pull request mdanalysi issu cythonsemicolon ;0
3112;reduc precis helen test ;0
3113;merg pull request mdanalysi issu pdbwrite ;0
3114;updat changelog helan chang ;0
3115;helan use progressmet log instead print ;0
3116;minor clean analysi helan ;0
3117;merg pull request mdanalysi issu atomgroup recach ;0
3118;merg branch develop http github com mdanalysi mdanalysi develop ;0
3119;use tempdir test psa ;0
3120;merg pull request cyanezstang develop ;0
3121;merg pull request mdanalysi featur polym ;0
3122;merg pull request jbarnoud issu ;0
3123;merg pull request jbarnoud matrix ;0
3124;reduc travi matrix ;0
3125;move env section top travi yml ;0
3126;travi instal cython minim setup ;0
3127;test cython file ;0
3128;increas test timeout travi ;0
3129;cython modul name sourc ;0
3130;merg pull request jbarnoud testdep ;0
3131;travi run test minim full config ;0
3132;skip test use scipi scipi miss ;0
3133;use tempfil mkdtemp shutil delet ;0
3134;merg pull request sseyler develop ;0
3135;merg pull request mdanalysi issu ;0
3136;merg pull request mdanalysi autofix wrap fix ;0
3137;merg pull request mdanalysi issu basereaderimprov ;0
3138;explicit number replac field ;0
3139;use gener express ;0
3140;avoid mutabl default argument ;0
3141;merg pull request mdanalysi autofix wrap fix ;0
3142;merg pull request mdanalysi autofix wrap fix ;0
3143;merg pull request mdanalysi autofix wrap fix ;0
3144;merg pull request mdanalysi recov develop ;0
3145;use dict comprehens instead dict ;0
3146;merg pull request mdanalysi issu ;0
3147;merg pull request kain coveral ;0
3148;merg pull request mdanalysi autofix wrap fix ;0
3149;use oper compar none pep ;0
3150;remov vim fileencod hint ;0
3151;add base test reader writer class ;0
3152;merg pull request sseyler develop ;0
3153;merg pull request mdanalysi issu ;0
3154;cython gener file regener ;0
3155;small chang lammpspars ;0
3156;new test case lammp data file ;0
3157;updat copyright author header comment sourc file ;0
3158;utf encod pep necessari ;0
3159;vagrant virtualbox virtual machin debian wheezi ;0
3160;leaflet finder control spars full ;0
3161;test case tprdoubl ;0
3162;defin unpack real defin data defin unpack real method base gromac precis tpr file ;0
3163;improv test coverag mda core atomgroup current ;0
3164;deprec topolog lammp lammpsdata proper data pars ;0
3165;merg branch develop http code googl com mdanalysi develop ;0
3166;vagrant virtualbox virtual machin full featur mdanalysi ;0
3167;unit test data stuff ;0
3168;support lammp data file ;0
3169;rotat matrix doc analysi align ;0
3170;maintain run test option log file default ;0
3171;fragment ;0
3172;remov unnecessari atomgroup intersect ;0
3173;merg branch develop http code googl com mdanalysi develop ;0
3174;doc rebuilt includ new hbond submodul ;0
3175;maintain instal option user instal ;0
3176;updat trz reader ;0
3177;merg branch develop http code googl com mdanalysi develop ;0
3178;test unitcel dimens pdbreader ;0
3179;regener html doc ;0
3180;streamio doc changelog entri ;0
3181;unittest streamio function ;0
3182;unitcel timestep ;0
3183;testdcdwrit test statement specif except claus ;0
3184;pqrwriter pqrreader updat ;0
3185;merg branch develop http code googl com mdanalysi develop ;0
3186;timestep dimens set ;0
3187;topolog system updat ;0
3188;merg branch featur wrap develop ;0
3189;rework topolog system ;0
3190;dcdwriter workaround new kwarg set time frame ;0
3191;changelog updat reflect chang helan doc ;0
3192;mdanalysi analysi helan helan trajectori docstr modif begin finish argument also specifi unit picosecond use inform serv remind user time frame number includ inform finishtimeexcept rais finish time preced start time trajectori current time stamp select updat particular html file develop doc ;0
3193;merg branch develop issu ;0
3194;meta data updat ;0
3195;document regener version chang ;0
3196;merg branch namedsel develop ;0
3197;name ;0
3198;mdanalysi visual streamlin adjust follow way assess proper grid cube geometri less sensit float point equal failur assert numpi test assert almost equal rather convent equal test print statement debug progress monitor suppress mostli delet sourc code gener streamlin function accept cartesian coordin limit analysi instead automat calcul limit system chang larg motiv increas consist version code mdanalysi visual streamlin gener streamlin ;0
3199;remov toplevel matplotlib import ;0
3200;rebuilt doc includ new mdanalysi visual modul ;0
3201;name ;0
3202;work sphinx document streamplot visual code mdanalysi packag doc sphinx sourc index rst adjust includ entri visual modul new visual modul rst entri packag doc sphinx sourc document page visual streamlin rst pull streamplot document automat major improv document relat mdanalysi visual streamlin includ inlin exampl usag output plot ;0
3203;mdanalysi visual streamlin adjust follow way importerror appropri messag rais non standard depend modul avail rather print statement non standard outsid regular mdanalysi modul requir simplifi matplotlib nxutil ideal requir eventu remov deprec modul matplotlib also analyt rather plot use matplotlib standard depend mdanalysi multiprocess numpi scipi import separ statement improv depend saniti substanti amount extran debug code remov although bit clean could like still done placehold main function renam gener streamlin workflow may eventu adjust perhap encapsul class ;0
3204;mdanalysi correctli initi namespac mdanalysi visual streamplot code mdanalysi visual streamlin appear function properli ;0
3205;addit new mdanalysi visual streamlin namespac ;0
3206;trr doc minor cleanup ;0
3207;clean doc xtc trr ;0
3208;mdanalysi visual streamlin adjust follow way suppress print statement via delet sourc code modul longer depend deprec matplotlib nxutil modul replac matplotlib path benchmark equival use timeit ipython real use biomolecular test case ;0
3209;changelog updat recent streamplot modul adjust ;0
3210;bump releas dev ;0
3211;rebuilt html doc ;0
3212;element tabl addit name guess inspir propka ;0
3213;extract fep state fver instead fver ;0
3214;merg branch develop http code googl com mdanalysi develop ;0
3215;attempt improv mdanalysi readthedoc behaviour base mock import depend describ http read doc readthedoc org latest faq html ;0
3216;stream coordin topolog reader writer streamio ;0
3217;newer version fastio ;0
3218;doc second exampl merg ;0
3219;xyzwrit ;0
3220;regener doc sphinx ;0
3221;hydrogenbondautocorrel issu ;0
3222;new featur cap protein ;0
3223;new featur mol format support ;0
3224;merg branch develop http code googl com mdanalysi develop ;0
3225;upgrad trzreader much faster ;0
3226;merg branch develop http code googl com mdanalysi develop ;0
3227;tidi coordin modul ;0
3228;updat psa citat doi ;0
3229;merg pull request mdanalysi issu testfil reorgan ;0
3230;virtual machin fedora ;0
3231;merg pull request mdanalysi issu ;0
3232;improv perform lib mdamath make whole slightli use set ;0
3233;merg pull request kain xyzwrit ;0
3234;merg pull request mdanalysi featur skip netcdf ;0
3235;xyzwrit accept atom ;0
3236;remov debug output ;1
3237;netcdf pre test check test ;0
3238;rebuilt doc ;0
3239;bump version dev ;0
3240;prepar hook analysisbas ;0
