;texts;labels
851;hse pbe work psp pseudo ;0
852;one ;0
853;result actual test output file test twice ;0
854;pattern actual argument associ intent elimin except intent ;0
855;minor ;0
856;remov file ;0
857;tune toler nline ;0
858;set output prefix tdep ;0
859;make read densiti file compat nspinor nspden ;0
860;add new test suit futur use hpc ;0
861;implement algorithm compens vxc case hybrid ;0
862;afm case broken ;0
863;add paral test fit process multibinit ;0
864;add anaddb var yml file ;0
865;start play file ;0
866;gstate gstate gstateimg gstateimg ;0
867;debug merg ;0
868;abinit debug supercel latt input ionmov ;0
869;document new input variabl fockdownsampl ;0
870;pred bfg pred bfg ;0
871;move effpot xml ddb effect potenti effect potenti file ;0
872;pspin psp ;0
873;document new input variabl chempot nzchempot ;0
874;renam bibliographi dir biblio bibliographi html bib biblio html bibtex html bib bibtex html acknowledg html bib acknow html ;0
875;merg branch nonlinear nonlinear pol ;0
876;mani input file back old valu ifcout ;0
877;minor chang ;0
878;minor chang ;0
879;minor chang ;0
880;minor chang ;0
881;minor chang ;0
882;minor chang ;0
883;minor chang ;0
884;minor chang ;0
885;minor chang ;0
886;minor chang ;0
887;updat ref file correct test argument thermodynam potenti ;0
888;minor adjust ;0
889;defin input variabl irdefma ;0
890;defin input variabl getefma ;0
891;typo tutori doc ;0
892;pass mpi commun elphon ;0
893;chang bibhtml yml bibfil yml ;0
894;method vxc work properli poor converg method contain mistak continu fix metal correct ;0
895;implement read densiti file spin convers convert everi nspden case ;0
896;temporrari commit nonlinear paw test must improv ;0
897;minor chang pass test petru ;0
898;test seem pass time new xgblock number line differ ;0
899;document new input variabl chkdilatmx still make least one test ;0
900;beautif invalid freq ;0
901;beautif finish ;0
902;beautif ;0
903;main loop split two disjoint loop pass ;0
904;correct averag speed sound routin updat ref file ;0
905;introduc routin spatialchempot result use yet ;0
906;reengini order allow multipl topic ;0
907;paw tutori done ;0
908;test modifi known problem ;0
909;compar file output ;0
910;nonlinear call getghc getghc work paw ;0
911;updat crpa tutori take account bug calcul ;0
912;gener varset file also prepar modif link shortcut ;0
913;adapt full etsfio netcdf case read ddk file ;0
914;minor improv doc ;0
915;creat main execut dummi test test whether code error bad practic caught test farm ;0
916;test suit ;0
917;tune toler libxc ;0
918;renam topic doc input variabl ;0
919;mention link test use input variabl ;0
920;vdw peopl pleas check input variabl check appear incorrect ;0
921;chang test toler add restrict input variabl pawxcdev must paw nonlinear calcul ;0
922;minor modif output nonlinear ;0
923;start ;0
924;sever minor modif make pass test farm abirul well compil ;0
925;chang variabl input name add input variabl ionmov ;0
926;increas ecut paral ;0
927;back shift cutd wave function option remov shift option msg error make sens either remov option put comment fix ;0
928;add complex case nspden paw dfpt gga ;0
929;abi check check topic name tribe provid input variabl one error detect appar still input variabl yet topic tribe ;0
930;add stress calcul paw fock test ;0
931;updat multibinit test ;0
932;merg remot track branch baguetl fix baguetl ;0
933;slight adjust toler libxc also exclud nag petru host tlibxc ;0
934;test adjust ;0
935;defin path yml html file ;0
936;final test libxc ;0
937;suppress multibilint test ubu intel openmpi problem fix ;0
938;add ref file libxc also tune input file libxc disabl libxc hse paw stop present ;0
939;nonlinear dkdk dkde empti band howev restrict occopt paral atom must nonlinear ;0
940;compil ;0
941;updat top accound chang doc directori readm file ;0
942;file doc input web git control ;0
943;merg remot track branch usbdisk trunk fix ;0
944;avoid npw print error messag ;0
945;chang ref output etot nonlinear mean less case set zero ;0
946;print keyword error input file print algortihn use lobpcg except prtvol ;0
947;modifi test make less sensit numer error also use option medium ;0
948;divid long error messag ;0
949;improv topic optic relat file ;0
950;cleanup mkphdo prepar integr blochl correct tetra ;0
951;resolv mag constraint test problem non signific differ initi scf step ;0
952;minor chang includig new input variabl ixcrot ;0
953;multibinit add test paral anharmon part npt ;0
954;set refer test ;0
955;use pert pert symmetri nonlinear ;0
956;modifi testfarm conf jean michel new version test farm gitlab ;0
957;anoth toler adjust ;0
958;init modifi known problem ;0
959;test pass note tphysel replac tsmear tkinfunc ;0
960;quick parallel point ;0
961;add doc index guid new user ;0
962;adjust toler tutori positron ;0
963;provid also refer output file tuto test insid info html tar ;0
964;pass crystal prepar new version ;0
965;test interpol test farm ;0
966;test partial along path qspace ;0
967;pass eband crystal eband prtblztrp ;0
968;remov check presenc type input var ;0
969;implement frolich interact correct treat long rang part phonon coupl potenti ;0
970;mention frequenc occurr case intern variabl ;0
971;improv error messag fail find full grid ;0
972;remov refer sec input variabl sec input file ;0
973;updat error messag vdw ;0
974;small script use templat modifi bunch file ;0
975;multibinit add gener order coeffici ;0
976;symmetr potenti symv even natom pert avail file ;0
977;straighten content special yml file ;0
978;minor improv import inform present featur file ;0
979;remov stale file ;0
980;graphen seem sensit tutori positron test normal touch anyth could trigger error ;0
981;merg trunk still error nonlinear routin mayb problem term ;0
982;upgrad toler also step back nproc problem like present jonathan code clarifi fix ;0
983;remov known problem dir ;0
984;make test farm happi ;0
985;mean squar displac matrix msqd calcul output anaddb ;0
986;tetrahedron new api comput weight singl point ;0
987;substitut lesson tutori topic ;0
988;move setup bse new bse modul ;0
989;split long line ;0
990;introduc new input variabl chkdilatmx ;0
991;comment output point invar get kpt fullbz abl handl kptrlatt shift add test ;0
992;chern number fulli work need beautif test ;0
993;beautif job ;0
994;minor improv doc ;0
995;minor improv doc ;0
996;improv captur error yml file ;0
997;improv topic pseudospaw atomtyp ;0
998;comput site contribit exc dfptnl pert ;0
999;updat input libxc hse howev agre level hse still bug ;0
1000;set asid old html file ;0
1001;initi tri chern number calcul paw site part ;0
1002;pass ncid ifc speedofsound ;0
1003;better treatment nbdbuf dfpt cgwf paw ;0
1004;intermedi commit work frohlichmodel ;0
1005;issu python abinit var modifi html automat gener vareph html html automat gener varg html ;0
1006;intern renam ;0
1007;format modif pleas compil ;0
1008;trial beautif berryphas new subroutin ;0
1009;new abivar jar work topic agreement minim abinit var yml ;0
1010;new optic format ;0
1011;suppress duplic sentenc abinit var yml also prepar read topic field ;0
1012;error messag nddb number ddb file input user ;0
1013;add new line output dfptnl pert ;0
1014;echo kpthf non zero usefock ;0
1015;reset refer point percent limit omega ;0
1016;modifi satisfi libxc wannier test ;0
1017;enabl read calcul ;0
1018;improv tdep output ifc start transport stuff eph ;0
1019;pass band block eband interpol kpath ;0
1020;error check alloc enabl finit dope calcul eph routin ;0
1021;test transvers field respons ;0
1022;libxc test gwfockmix variabl ;0
1023;work reenabl test variabl ;0
1024;add sever test chkinp incompat option ;0
1025;libxc test suppress function exist anymor libxc ;0
1026;allow free form link flag statement configur option ;0
1027;merg trunk complet correct pawxc ;0
1028;split paw test nonlinear two part ;0
1029;reactiv abirul test ;0
1030;activ test dfptnl pert prtvol ;0
1031;farm testillez saisir messag valid pour modif lign ;0
1032;modifi test libxc read ixc adv also refer modifi test execut correctli ;0
1033;clean set doc blyp function ;0
1034;add test libxc also correct typo upload replac ;0
1035;regener file ;0
1036;regener file ;0
1037;add hxc nhat dfptnl pert autopar allow temporar nonlinear comput remov symmetri pert pert nonlinear temporar ;0
1038;gener list topic automat use new implement ;0
1039;correct refer ashcroft mermin bassani use anywher think ;0
1040;new nonlinear routin pass nlo test ;0
1041;revert chang made test sinc activ ;0
1042;rmm dii work case test portabl still establish though ;0
1043;unus var test refer updat ;0
1044;revert buildsi upgrad cpp option test input ;0
1045;use crash pawxc dfpt ;0
1046;use non coll pawxc ;0
1047;use enabl netcdf default nag ;0
1048;use geometri ;0
1049;check libxc ;0
1050;defin get auxc ixc use throughout ;0
1051;defin toler test libxc ;0
1052;libxc test suppress function exist anymor libxc ;0
1053;increas nstep paral ;0
1054;echo intern input variabl automat gener topic file miss sign ;0
1055;chang name varset abinit var yml abivar jar ;0
1056;set output variabl etot zero nonlinear ;0
1057;defin file new test also tutori nuc never activ automat test ;0
1058;input variabl ddb shiftq ;0
1059;orbmag input variabl ;0
1060;small typo ;0
1061;compil test execut correctli use auxc ixc ration includ default valu fix typo doc auxc ixc ;0
1062;toward paw dfpt ;0
1063;symsigma eph gspline gaussian add tmesh variabl ;0
1064;updat link ;0
1065;replac http http link kieron publi ;0
1066;test dir yml yml templat test dir yml ;0
1067;use acknowledg instead yml version ;0
1068;beautif tuto dfpt bug tri add petretto refer abiref bib appear final http theori bibliographi page ;0
1069;updat toler fluctuat result paral kgb ubu intel openmpi also fix url ;0
1070;small modif abinit var yml updat vardev varrlx ;0
1071;use ref abiref ;0
1072;modifi acknowledg html ;0
1073;spell error fix ;0
1074;ref correct ;0
1075;activ automat creation link bibliographi html file ;0
1076;fix erron charact refer output ;0
1077;html doc gener ;0
1078;add link asciinema video ;0
1079;add link mdf notebook ;0
1080;automat gener file topic dft html file seem work ;0
1081;remov html topic keep yml still need ;0
1082;non coll depend magnet field work problem test kramer degeneraci break ;0
1083;replac lesson tutori ;0
1084;remov begin cpu line anaddb ref file ;0
1085;minor modif boltztrap link modifi abinit var yml ;0
1086;updat toler tutori ;0
1087;updat web bibliographi bibtex info modifi bibliographi html bibtex ref html ;0
1088;chang default link lesson html file ;0
1089;set new ref ;0
1090;updat ref libxc due modif input file ;0
1091;updat ref tdepe obtain mac initi ;0
1092;updat varg html ;0
1093;fix typo compil ;0
1094;fix typo merg ;0
1095;updat refer file crono gcc paral crono gnu paral modifi tdfpt mpi modifi tdfpt mpi ;0
1096;author paw comput nonlinear ;0
1097;fix subtitl print ;0
1098;upgrad ref chkdilatmx also fix typo ;0
1099;activ support libxc libxc still usuabl ;0
1100;outvar bug ;0
1101;add test section input file correct issu elec densiti invert ;0
1102;lesson base ;0
1103;better implement pawxcm within paw ;0
1104;correct typo tutori crpa ;0
1105;revert correct spinat increas tolnlin stop converg avoid fluctuat machin ;0
1106;big upgrad gener file ;0
1107;gener automat list gener file ;0
1108;correct typo ;0
1109;correct typo improv writ crpa tutori ;0
1110;defin misc bibtex entrey correct masterthesi mastersthesi fix sever typo ;0
1111;appli gener doc link variabl anaddb seem correct ;0
1112;fix typo ;0
1113;add topic dfpt gwl ;0
1114;start code phonon self energi ;0
1115;add writexml coeffici polynomi ;0
1116;updat refer file ;0
1117;final modifi known problem ;0
1118;updat topic positron complet lesson welcom positron lesson ;0
1119;test crpa tuto crpa typo ;0
1120;ionion routin insid setvtr ;0
1121;yet anoth bug kptopt get full kgrid assum ;1
1122;creat lesson html file also yml also correct mani special charact ;0
1123;tri workaround bug ieigrf eband init ;1
1124;backport fix intel bernard amadon merg request ;0
1125;made use ddb hdr care rdddb find bug ;0
1126;tri figur bug ;1
1127;updat link ;0
1128;implement schybrid planewav complet debug ;0
1129;code prcred dummi function inc ;0
1130;merg amartin multibinit amartin ;0
1131;merg remot track branch mverstra quickfix ece mverstra ;0
1132;merg branch abilint abilint ;0
1133;merg remot track branch beuken ibm beuken ;0
1134;import switch tribe relev abi check abirul branch made ;0
1135;classifi band classifi band ;0
1136;first layer cplex gener noncol ;0
1137;nag happi ;0
1138;tune output ;0
1139;vtorho cleanup ;0
1140;merg branch develop amartin ;0
1141;merg branch hotfix hotfix ;0
1142;yet anoth roboidiot marker ;0
1143;invcb numer tool ;0
1144;refactor frskerker code ;0
1145;initi ;0
1146;add symetri strain coeffici gener ;0
1147;merg remot track branch trunk develop develop ;0
1148;modular dfpt cgwf ;0
1149;rectifi api ;0
1150;wffreadskipk rwwf ;0
1151;updat branch ;0
1152;full activ insid dfpt vtowfk ;0
1153;merg branch abilint gitlab abinit org gmatteo abinit abilint ;0
1154;appli make parent ;0
1155;updat ref ;0
1156;updat test multibinit ;0
1157;merg sprokh dfpt noncol sprokh ;0
1158;initi ;0
1159;conflict resolv compil cplex argument rotat routin ;0
1160;merg remot track branch remot trunk develop develop ;0
1161;revert ;0
1162;initialis develop ;0
1163;irreduc set pert geometri ;0
1164;merg branch releas efma ;0
1165;appli make abiauti ;0
1166;matpointsym symtk ;0
1167;xfh recov deloc pred delocint ;0
1168;abilint ;0
1169;predict copi insid predictimg ;0
1170;group delocint coord procedur pred delocint ;0
1171;creat xfpack ;0
1172;typo ;0
1173;modular vdw dftd data ;0
1174;non collinear phonon partial test ;0
1175;final file close develop modifi known problem src manag mpi herald ;0
1176;merg branch marc ;0
1177;make code abilint compliant ;0
1178;initmv nonlinear ;0
1179;averag effect mass frohlich model seem work updat refer ;0
1180;creat buitin test timana ;0
1181;chang ionetcdf ionetcdf ;0
1182;abilint ;0
1183;merg branch ace hyb ;0
1184;merg gmatteo betterbib fea releas ;0
1185;second phase test libxc top schse basi ;0
1186;first version libxc restrict hse present ;0
1187;group xfpack xfh routin ;0
1188;updat refer test abirul case paral execut ;0
1189;defin new test libxc still realli setup ;0
1190;creat new modul dfpt mkrho ;0
1191;updat inform concern jonathan laflamm paper ;0
1192;creat pred delocint ;0
1193;merg branch releas gitlab trunk abinit releas ;0
1194;xfh updat insid xfpack ;0
1195;add compar function coeffici ;0
